...1,binom,Word1,Word2,Alpha Probs,Nonalpha Probs,checkpoint,ProbAandB,log_odds,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,no_final_stress,GenPref,y_vals,num_tokens,n_billion_tokens,bigram1_alpha,bigram2_alpha,bigram1_nonalpha,bigram2_nonalpha,count_bigram1_alpha,count_bigram2_alpha,count_bigram1_nonalpha,count_bigram2_nonalpha,corpus_size,count_and,bigram_prob_alpha,bigram_prob_nonalpha,log_bigram_prob_alpha,log_bigram_prob_nonalpha,log_bigram_odds_ratio
0,kiwis and wolverines,kiwis,wolverines,-30.4984130859375,-29.318023681640625,step400000-tokens1677B,0.23498218753115271,-1.180389404296875,kiwis and wolverines,wolverines and kiwis,0,1308423,1749798,no,0,0,0,-1,-1,0,-0.2906777575,1,-1,-1,0.4267182851400678,-0.2952532031401963,1677B,1677,kiwis and,and wolverines,wolverines and,and kiwis,87073,29104,59355,52465,1560674367427,43378012800,3.743296596804087e-14,4.5998644756043444e-14,-30.916224635737205,-30.71016446068074,-0.20606017505646435
1,kiwis and narwhals,kiwis,narwhals,-30.114501953125,-30.0970458984375,step400000-tokens1677B,0.49563609713936396,-0.0174560546875,kiwis and narwhals,narwhals and kiwis,0,1308423,86641,no,0,1,0,-1,-1,0,2.71480473,0,-1,-1,0.5145713912968594,0.058302074279009575,1677B,1677,kiwis and,and narwhals,narwhals and,and kiwis,87073,7131,9914,52465,1560674367427,43378012800,9.171745475470708e-15,7.683102756489168e-15,-32.32264878046681,-32.49975292458786,0.1771041441210528
2,kiwis and ocelots,kiwis,ocelots,-33.39404296875,-33.51177978515625,step400000-tokens1677B,0.5294002498597481,0.11773681640625,kiwis and ocelots,ocelots and kiwis,0,1308423,84729,no,0,0,0,-1,0,0,2.737119946,0,-1,-1,0.4575999316064041,-0.17000857211651807,1677B,1677,kiwis and,and ocelots,ocelots and,and kiwis,87073,6980,10953,52465,1560674367427,43378012800,8.977532382384734e-15,8.488301845050018e-15,-32.34405134073869,-32.40008743284463,0.05603609210594129
3,ibex and kiwis,ibex,kiwis,-32.53662109375,-33.07080078125,step400000-tokens1677B,0.630457429001085,0.5341796875,ibex and kiwis,kiwis and ibex,0,405760,1308423,no,0,0,0,1,0,0,-1.170816022,0,1,0,0.4969075001181056,-0.01237015726610144,1677B,1677,ibex and,and kiwis,kiwis and,and ibex,28514,52465,87073,14353,1560674367427,43378012800,2.2097638894344578e-14,1.846053327856276e-14,-31.443305629454468,-31.62314127792373,0.17983564846926114
4,harpies and kiwis,harpies,kiwis,-33.15704345703125,-33.44580078125,step400000-tokens1677B,0.5716918781436127,0.28875732421875,harpies and kiwis,kiwis and harpies,0,186488,1308423,no,0,-1,0,1,1,0,-1.94821098,0,0,0,0.4712148996666903,-0.11526785924400965,1677B,1677,harpies and,and kiwis,kiwis and,and harpies,19889,52465,87073,7479,1560674367427,43378012800,1.5413478991710015e-14,9.619335915165534e-15,-31.803534009105128,-32.27500116430344,0.4714671551983116
5,axolotls and wolverines,axolotls,wolverines,-31.842529296875,-29.428558349609375,step400000-tokens1677B,0.08211352719446272,-2.413970947265625,axolotls and wolverines,wolverines and axolotls,0,118861,1749798,no,0,-1,0,-1,0,0,-2.689300889,-1,-1,-1,0.2620247369529563,-1.0354713899770773,1677B,1677,axolotls and,and wolverines,wolverines and,and axolotls,6009,29104,59355,2525,1560674367427,43378012800,2.583288648627676e-15,2.213791632688644e-15,-33.589713137668554,-33.74406967856329,0.15435654089473871
6,axolotls and ibex,axolotls,ibex,-32.8447265625,-32.646484375,step400000-tokens1677B,0.45060112841745276,-0.1982421875,axolotls and ibex,ibex and axolotls,0,118861,405760,no,0,-1,0,-1,0,0,-1.227807109,-2,-1,0,0.33121715141760155,-0.7026852095280117,1677B,1677,axolotls and,and ibex,ibex and,and axolotls,6009,14353,28514,2525,1560674367427,43378012800,1.2739809639139991e-15,1.0635002041021647e-15,-34.29662977985508,-34.47721084733702,0.18058106748193836
7,axolotls and harpies,axolotls,harpies,-32.22802734375,-32.606689453125,step400000-tokens1677B,0.5935503795000875,0.378662109375,axolotls and harpies,harpies and axolotls,0,118861,186488,no,0,1,0,-1,-1,0,-0.4504121507,-2,0,0,0.41316611133534603,-0.35089207752444285,1677B,1677,axolotls and,and harpies,harpies and,and axolotls,6009,7479,19889,2525,1560674367427,43378012800,6.63840564976855e-16,7.418094816366681e-16,-34.94848966623479,-34.83743922698768,-0.11105043924711566
8,axolotls and keas,axolotls,keas,-34.1923828125,-37.74176025390625,step400000-tokens1677B,0.9720605232008156,3.54937744140625,axolotls and keas,keas and axolotls,0,118861,41506,no,0,0,1,-1,0,0,1.052116748,-3,-1,1,0.5908236184577735,0.36737121314088894,1677B,1677,axolotls and,and keas,keas and,and axolotls,6009,1081,1780,2525,1560674367427,43378012800,9.595021403128496e-17,6.638950562186482e-17,-36.88270222078725,-37.2509926777648,0.36829045697754736
9,axolotls and bonobos,axolotls,bonobos,-31.69287872314453,-32.36280822753906,step400000-tokens1677B,0.6614873738778134,0.66992950439453125,axolotls and bonobos,bonobos and axolotls,0,118861,290761,no,0,-1,0,-1,0,0,-0.8945468807,-1,0,0,0.32836692114815236,-0.7155805326050524,1677B,1677,axolotls and,and bonobos,bonobos and,and axolotls,6009,36136,35799,2525,1560674367427,43378012800,3.207453223158662e-15,1.3352123099759206e-15,-33.37329916109202,-34.24968608201316,0.8763869209211421
10,axolotls and wombats,axolotls,wombats,-30.940093994140625,-31.305007934570313,step400000-tokens1677B,0.5902294378404496,0.3649139404296875,axolotls and wombats,wombats and axolotls,0,118861,228721,no,0,-1,0,-1,0,0,-0.654548177,-2,-1,-1,0.26622836149079915,-1.0138434186847471,1677B,1677,axolotls and,and wombats,wombats and,and axolotls,6009,13380,28292,2525,1560674367427,43378012800,1.1876168952253402e-15,1.0552201646369658e-15,-34.36682770474424,-34.48502696289505,0.11819925815080978
11,axolotls and lions,axolotls,lions,-29.9560546875,-29.05517578125,step400000-tokens1677B,0.28886991536289897,-0.90087890625,axolotls and lions,lions and axolotls,0,118861,19766321,no,0,-1,-1,-1,-1,0,-5.113780066,-2,0,0,0.1589667001970527,-1.6659365071109442,1677B,1677,axolotls and,and lions,lions and,and axolotls,6009,347621,1189276,2525,1560674367427,43378012800,3.085505027915755e-14,4.4356991959521854e-14,-31.10947595360868,-30.746506044476988,-0.36296990913169225
12,ocelots and platypuses,ocelots,platypuses,-33.2889404296875,-32.588134765625,step400000-tokens1677B,0.33163362594835194,-0.7008056640625,ocelots and platypuses,platypuses and ocelots,0,84729,43558,no,0,1,-1,1,0,0,0.6653645446,1,3,1,0.5250262425985742,0.10018869231192418,1677B,1677,ocelots and,and platypuses,platypuses and,and ocelots,10953,3238,5183,6980,1560674367427,43378012800,5.23875371662479e-16,5.34385519482504e-16,-35.18527785819906,-35.165414148814264,-0.019863709384793538
13,ibex and platypuses,ibex,platypuses,-33.676025390625,-32.2392578125,step400000-tokens1677B,0.19204640675072018,-1.436767578125,ibex and platypuses,platypuses and ibex,0,405760,43558,no,0,1,0,1,0,0,2.231668468,2,3,1,0.6910321114827613,0.8049489428779834,1677B,1677,ibex and,and platypuses,platypuses and,and ibex,28514,3238,5183,14353,1560674367427,43378012800,1.3638073904486373e-15,1.0988589342596533e-15,-34.2284960548089,-34.4445040859993,0.21600803119039824
14,harpies and platypuses,harpies,platypuses,-32.491943359375,-32.06005859375,step400000-tokens1677B,0.3936763568646184,-0.431884765625,harpies and platypuses,platypuses and harpies,0,186488,43558,no,0,0,0,1,1,0,1.454273511,2,2,0,0.5846420329909703,0.3418590309856108,1677B,1677,harpies and,and platypuses,platypuses and,and harpies,19889,3238,5183,7479,1560674367427,43378012800,9.512788520948639e-16,5.725887249584023e-16,-34.58872443445956,-35.09636397237901,0.5076395379194523
15,keas and platypuses,keas,platypuses,-36.7978515625,-31.7451171875,step400000-tokens1677B,0.0063512358323944305,-5.052734375,keas and platypuses,platypuses and keas,0,41506,43558,no,0,0,-1,0,0,0,-0.04825538823,3,3,1,0.4589454843044635,-0.16458860972505485,1677B,1677,keas and,and platypuses,platypuses and,and keas,1780,3238,5183,1081,1560674367427,43378012800,8.513632443706862e-17,8.27608519427775e-17,-37.00227788523667,-37.03057652693147,0.028298641694796345
16,bonobos and platypuses,bonobos,platypuses,-30.5999755859375,-29.979307174682617,step400000-tokens1677B,0.34962944698979626,-0.6206684112548828,bonobos and platypuses,platypuses and bonobos,0,290761,43558,no,0,1,0,1,0,0,1.898408241,1,2,0,0.6124570309917737,0.4576520560662202,1677B,1677,bonobos and,and platypuses,platypuses and,and bonobos,35799,3238,5183,36136,1560674367427,43378012800,1.7122445384958538e-15,2.76655517650713e-15,-34.000971289485044,-33.52117346723624,-0.4797978222488055
17,harpies and wolverines,harpies,wolverines,-32.5135498046875,-28.9169921875,step400000-tokens1677B,0.026686260853456573,-3.5965576171875,harpies and wolverines,wolverines and harpies,0,186488,1749798,no,0,-1,0,0,0,0,-2.238888738,1,-1,1,0.5714926980135802,0.2879439275730262,1677B,1677,harpies and,and wolverines,wolverines and,and harpies,19889,29104,59355,7479,1560674367427,43378012800,8.55034580338756e-15,6.5572069785656904e-15,-32.39280466793924,-32.658211648081085,0.26540698014184727
18,keas and wolverines,keas,wolverines,-36.39990234375,-32.873046875,step400000-tokens1677B,0.02855769455133972,-3.52685546875,keas and wolverines,wolverines and keas,0,41506,1749798,no,0,-1,-1,-1,0,0,-3.741417637,2,0,0,0.28491468083539706,-0.9202120931179661,1677B,1677,keas and,and wolverines,wolverines and,and keas,1780,29104,59355,1081,1560674367427,43378012800,7.652277907401004e-16,9.477658435391779e-16,-34.806358118716354,-34.592424202633545,-0.21393391608280865
19,bonobos and wolverines,bonobos,wolverines,-31.20855712890625,-29.789493560791016,step400000-tokens1677B,0.19480842854450053,-1.4190635681152344,bonobos and wolverines,wolverines and bonobos,0,290761,1749798,no,0,0,0,0,0,0,-1.794754008,0,-1,-1,0.4260534593626886,-0.29797142734636417,1677B,1677,bonobos and,and wolverines,wolverines and,and bonobos,35799,29104,59355,36136,1560674367427,43378012800,1.539010656219374e-14,3.168220769854924e-14,-31.805051522964717,-31.08302114293831,-0.722030380026407
20,capybaras and ibex,capybaras,ibex,-31.0499267578125,-33.80183410644531,step400000-tokens1677B,0.9400209793728506,2.7519073486328125,capybaras and ibex,ibex and capybaras,0,77225,405760,no,0,0,0,0,0,0,-1.659038613,-2,-1,-1,0.35636088244063857,-0.5911942604630338,1677B,1677,capybaras and,and ibex,ibex and,and capybaras,7419,14353,28514,4526,1560674367427,43378012800,1.572918084752531e-15,1.9062977915906523e-15,-34.08584384799948,-33.893613362852996,-0.19223048514648156
21,capybaras and harpies,capybaras,harpies,-32.771240234375,-35.00868034362793,step400000-tokens1677B,0.9035616248161328,2.2374401092529297,capybaras and harpies,harpies and capybaras,0,77225,186488,no,0,1,0,-1,-1,0,-0.881643655,-2,0,0,0.4042523912313735,-0.3877776884851256,1677B,1677,capybaras and,and harpies,harpies and,and capybaras,7419,7479,19889,4526,1560674367427,43378012800,8.196094444272404e-16,1.329675134212895e-15,-34.737703734379195,-34.25384174250366,-0.4838619918755356
22,capybaras and keas,capybaras,keas,-34.099365234375,-37.48361587524414,step400000-tokens1677B,0.9672086867704819,3.3842506408691406,capybaras and keas,keas and capybaras,0,77225,41506,no,0,1,1,1,0,0,0.6208852437,-3,-1,-1,0.5934734630919691,0.3783432921802061,1677B,1677,capybaras and,and keas,keas and,and capybaras,7419,1081,1780,4526,1560674367427,43378012800,1.1846474253588002e-16,1.1900154552259807e-16,-36.671916288931655,-36.667395193280775,-0.0045210956508796585
23,ibex and narwhals,ibex,narwhals,-31.188232421875,-32.30712890625,step400000-tokens1677B,0.7537839682653519,1.118896484375,ibex and narwhals,narwhals and ibex,0,405760,86641,no,0,1,0,-1,0,0,1.543988707,0,0,0,0.5357407880252771,0.14320739692737267,1677B,1677,ibex and,and narwhals,narwhals and,and ibex,28514,7131,9914,14353,1560674367427,43378012800,3.0034930516643707e-15,2.1018883801370254e-15,-33.43900043301818,-33.79594022560849,0.3569397925903104
24,harpies and narwhals,harpies,narwhals,-31.260650634765625,-29.90576171875,step400000-tokens1677B,0.2050722431426516,-1.354888916015625,harpies and narwhals,narwhals and harpies,0,186488,86641,no,0,-1,0,0,1,0,0.7665937492,0,-1,-1,0.4233333096548839,-0.3091046050334284,1677B,1677,harpies and,and narwhals,narwhals and,and harpies,19889,7131,9914,7479,1560674367427,43378012800,2.0949874905152794e-15,1.09524302898661e-15,-33.79922881266884,-34.4478001119882,0.6485712993193644
25,keas and narwhals,keas,narwhals,-37.04315185546875,-34.26220703125,step400000-tokens1677B,0.05836260971849696,-2.78094482421875,keas and narwhals,narwhals and keas,0,41506,86641,no,0,0,-1,-1,0,0,-0.7359351495,1,0,0,0.36200860449946104,-0.5666568156987601,1677B,1677,keas and,and narwhals,narwhals and,and keas,1780,7131,9914,1081,1560674367427,43378012800,1.874944810255517e-16,1.5830428056351458e-16,-36.21278226344595,-36.38201266654066,0.1692304030947085
26,ibex and ocelots,ibex,ocelots,-34.05078125,-35.515625,step400000-tokens1677B,0.8122723960432146,1.46484375,ibex and ocelots,ocelots and ibex,0,405760,84729,no,0,0,0,0,0,0,1.566303924,1,0,0,0.5764726271403577,0.3083097106173805,1677B,1677,ibex and,and ocelots,ocelots and,and ibex,28514,6980,10953,14353,1560674367427,43378012800,2.9398936335180627e-15,2.322168996130809e-15,-33.46040299329006,-33.69627473386526,0.23587174057519888
27,keas and ocelots,keas,ocelots,-37.95361328125,-36.8359375,step400000-tokens1677B,0.24644265672022694,-1.11767578125,keas and ocelots,ocelots and keas,0,41506,84729,no,0,-1,-1,-1,0,0,-0.7136199328,2,0,0,0.3404638478266884,-0.661227842034413,1677B,1677,keas and,and ocelots,ocelots and,and keas,1780,6980,10953,1081,1560674367427,43378012800,1.835242571249966e-16,1.7489477355378002e-16,-36.23418482371784,-36.28234717479743,0.04816235107958988
28,bonobos and ocelots,bonobos,ocelots,-31.993011474609375,-35.674560546875,step400000-tokens1677B,0.9754347175524604,3.681549072265625,bonobos and ocelots,ocelots and bonobos,0,290761,84729,no,0,0,1,0,0,0,1.233043696,0,-1,-1,0.5937242316635813,0.3793827937200819,1677B,1677,bonobos and,and ocelots,ocelots and,and bonobos,35799,6980,10953,36136,1560674367427,43378012800,3.6910027420324454e-15,5.846436204569284e-15,-33.232878227966204,-32.7729441151022,-0.4599341128640049
29,harpies and ibex,harpies,ibex,-35.138671875,-34.18359375,step400000-tokens1677B,0.27786471763513226,-0.955078125,harpies and ibex,ibex and harpies,0,186488,405760,no,0,-1,0,0,1,0,-0.777394958,0,-1,-1,0.39146210219709704,-0.4411704819779082,1677B,1677,harpies and,and ibex,ibex and,and harpies,19889,14353,28514,7479,1560674367427,43378012800,4.21670950096281e-15,3.1500665451406296e-15,-33.09972131012576,-33.39135281685481,0.291631506729054
30,ibex and keas,ibex,keas,-33.185546875,-35.9296875,step400000-tokens1677B,0.9395815801038564,2.744140625,ibex and keas,keas and ibex,0,405760,41506,no,0,1,1,1,0,0,2.279923857,-1,0,0,0.729375607633055,0.9914569826689006,1677B,1677,ibex and,and keas,keas and,and ibex,28514,1081,1780,14353,1560674367427,43378012800,4.553044438156197e-16,3.7738161354084185e-16,-35.32556537140727,-35.513274760902874,0.1877093894956019
31,bonobos and ibex,bonobos,ibex,-30.8154296875,-32.65911865234375,step400000-tokens1677B,0.8633844109287466,1.84368896484375,bonobos and ibex,ibex and bonobos,0,290761,405760,no,0,0,0,0,0,0,-0.3332602279,-1,-1,-1,0.41936578233907684,-0.32537745688874503,1677B,1677,bonobos and,and ibex,ibex and,and bonobos,35799,14353,28514,36136,1560674367427,43378012800,7.589822687162134e-15,1.522005678235082e-14,-32.51196816515124,-31.81616231171204,-0.6958058534391967
32,ibex and koalas,ibex,koalas,-31.5025634765625,-33.203125,step400000-tokens1677B,0.8456080588757887,1.7005615234375,ibex and koalas,koalas and ibex,0,405760,625349,no,0,0,-1,0,0,0,-0.4325480421,1,1,1,0.4713669959544411,-0.11465746170600533,1677B,1677,ibex and,and koalas,koalas and,and ibex,28514,29851,74175,14353,1560674367427,43378012800,1.257288894758563e-14,1.572600066538873e-14,-32.00723356994935,-31.783460959029984,-0.22377261091936518
33,ibex and sloths,ibex,sloths,-32.775390625,-31.43359375,step400000-tokens1677B,0.20721471842401046,-1.341796875,ibex and sloths,sloths and ibex,0,405760,420234,no,0,0,-1,1,0,0,-0.03504984718,-1,0,0,0.42746759137981555,-0.29219086690446183,1677B,1677,ibex and,and sloths,sloths and,and ibex,28514,20620,55800,14353,1560674367427,43378012800,8.684900676667975e-15,1.1830277548078075e-14,-32.377190431475526,-32.0681142558196,-0.3090761756559246
34,aardvarks and ibex,aardvarks,ibex,-28.59814453125,-33.0264892578125,step400000-tokens1677B,0.9882065183533374,4.4283447265625,aardvarks and ibex,ibex and aardvarks,0,58045,405760,no,0,0,1,0,0,0,-1.94454328,0,0,0,0.5680652808348717,0.2739618793826944,1677B,1677,aardvarks and,and ibex,ibex and,and aardvarks,5986,14353,28514,2930,1560674367427,43378012800,1.2691046846379097e-15,1.2340814249581553e-15,-34.300464715776364,-34.328449487035364,0.027984771258999785
35,harpies and keas,harpies,keas,-35.25,-36.4404296875,step400000-tokens1677B,0.766817904687893,1.1904296875,harpies and keas,keas and harpies,0,186488,41506,no,0,-1,1,1,1,0,1.502528899,-1,-1,-1,0.5694166848584832,0.2794716406909925,1677B,1677,harpies and,and keas,keas and,and harpies,19889,1081,1780,7479,1560674367427,43378012800,3.1758259392049035e-16,1.9664440100828791e-16,-35.68579375105793,-36.165134647282585,0.4793408962246559
36,bonobos and harpies,bonobos,harpies,-33.3388671875,-35.943199157714844,step400000-tokens1677B,0.9311398580556453,2.6043319702148438,bonobos and harpies,harpies and bonobos,0,290761,186488,no,0,1,0,-1,-1,0,0.44413473,-1,0,0,0.4695475164299526,-0.12196088491939039,1677B,1677,bonobos and,and harpies,harpies and,and bonobos,35799,7479,19889,36136,1560674367427,43378012800,3.954872422300955e-15,1.0616248486504016e-14,-33.163828051530956,-32.1763906913627,-0.9874373601682578
37,harpies and koalas,harpies,koalas,-31.88050842285156,-30.91748046875,step400000-tokens1677B,0.27627235778651493,-0.963027954101559,harpies and koalas,koalas and harpies,0,186488,625349,no,0,-1,-1,0,1,0,-1.209943,1,0,0,0.3594510874965562,-0.57774737367536,1677B,1677,harpies and,and koalas,koalas and,and harpies,19889,29851,74175,7479,1560674367427,43378012800,8.769803895578685e-15,8.19443732853357e-15,-32.36746194960001,-32.4353208454097,0.0678588958096853
38,harpies and wombats,harpies,wombats,-32.433837890625,-30.170166015625,step400000-tokens1677B,0.09417666365851426,-2.263671875,harpies and wombats,wombats and harpies,0,186488,228721,no,0,-1,0,1,1,0,-0.2041360263,0,-1,-1,0.46693255202911266,-0.13246314116030422,1677B,1677,harpies and,and wombats,wombats and,and harpies,19889,13380,28292,7479,1560674367427,43378012800,3.930855787841037e-15,3.1255412322058883e-15,-33.16991923501492,-33.39916893241284,0.22924969739791834
39,aardvarks and harpies,aardvarks,harpies,-28.37261962890625,-33.638160705566406,step400000-tokens1677B,0.9948599597681661,5.265541076660156,aardvarks and harpies,harpies and aardvarks,0,58045,186488,no,0,1,0,0,-1,0,-1.167148322,0,1,1,0.5790029683650513,0.3186818213606025,1677B,1677,aardvarks and,and harpies,harpies and,and aardvarks,5986,7479,19889,2930,1560674367427,43378012800,6.612996541773098e-16,8.607927846318564e-16,-34.952324602156075,-34.68867786668603,-0.26364673547004713
40,bonobos and keas,bonobos,keas,-34.5185546875,-38.296142578125,step400000-tokens1677B,0.9776338791337884,3.777587890625,bonobos and keas,keas and bonobos,0,290761,41506,no,0,1,1,1,0,0,1.946663629,-2,-1,-1,0.6556932495586142,0.6441600957716019,1677B,1677,bonobos and,and keas,keas and,and bonobos,35799,1081,1780,36136,1560674367427,43378012800,5.716295077560277e-16,9.501192772878048e-16,-35.098040606083416,-34.589944142139814,-0.5080964639436019
41,keas and koalas,keas,koalas,-35.20440673828125,-29.951171875,step400000-tokens1677B,0.005203354307709438,-5.25323486328125,keas and koalas,koalas and keas,0,41506,625349,no,0,-1,-1,-1,0,0,-2.712471899,2,1,1,0.3394323126090292,-0.6658250443663524,1677B,1677,keas and,and koalas,koalas and,and keas,1780,29851,74175,1081,1560674367427,43378012800,7.848685672547669e-16,1.1844079090981131e-15,-34.78101540037713,-34.36953339996216,-0.41148200041497063
